Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,month,day_of_week,hour,age,distance
467762,2020-12-12 22:28:48,4010002218955876,"fraud_Fadel, Mertz and Rippin",entertainment,26.2,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,1983-08-24,2ac1b021fac9edb8cb32325dc2e0a05f,1386887328,30.019889000000003,-96.314437,0,12,6,22,41,98.33590366461189
116558,2020-08-01 09:06:09,4760122961662,fraud_Padberg-Welch,grocery_pos,114.39,Robert,Jordan,M,4602 Lopez Glens Suite 900,Arcadia,OH,44804,41.1116,-83.50200000000001,1202,Curator,1933-03-01,7dac2f7ca31d2c1e24faecab8c41b723,1375347969,41.138904,-82.604014,0,8,6,9,91,75.46961841811401
241194,2020-09-16 05:45:34,4715741951931168360,fraud_Heller-Langosh,gas_transport,48.98,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,f8b3f6514385695bb9f0a3ee78a806fb,1379310334,35.821573,-97.604319,0,9,3,5,83,121.75268886062717
10681,2020-06-24 11:19:09,2291163933867244,fraud_Thiel PLC,misc_pos,69.59,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,1968-03-19,5d2851e3bbf24041adc4526786458128,1372072749,33.309954,-80.413151,0,6,3,11,56,87.41656583766851
86612,2020-07-21 04:19:41,3550554389581384,fraud_Macejkovic-Lesch,shopping_pos,137.37,Ryan,Foster,M,03921 Cole Mission Suite 882,Hampton,FL,32044,29.8575,-82.1483,2060,Oncologist,1983-11-10,f2736ba169b12a5e0581a3469a6fe81a,1374380381,29.317262,-82.825923,0,7,2,4,41,88.85848363202545
367331,2020-11-10 15:38:59,2720012583106919,fraud_Little-Gleichner,travel,460.21,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,13bbbac5987f9b0cf913acd3dbd6b9c8,1384097939,43.103118,-103.443637,0,11,2,15,44,78.38453340825878
508080,2020-12-21 12:59:45,3595192916105588,"fraud_Denesik, Powlowski and Pouros",home,70.05,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,98783be6f7851581d2236cfa39278391,1387630785,34.360516,-78.174778,0,12,1,12,31,108.71237113370486
285076,2020-10-05 20:34:08,4904681492230012,"fraud_Wiza, Schaden and Stark",misc_pos,1.69,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,2c3c61e7dfa4dabc27cd6096fffba42b,1381005248,41.707402,-74.529474,0,10,1,20,34,38.62432297074694
357459,2020-11-06 23:29:32,180067151859700,"fraud_Streich, Rolfson and Wilderman",kids_pets,161.7,Karen,Ryan,F,82468 Michelle Village Suite 556,Joliet,IL,60432,41.5378,-88.0572,128354,"Teacher, secondary school",1992-01-20,0f602b629b810754ed5e1b4354876b79,1383780572,42.200239,-88.571702,0,11,5,23,32,85.0769583144241
541046,2020-12-28 17:21:09,60423098130,fraud_Weimann-Lockman,kids_pets,172.12,Jason,Gray,M,875 Amy Point,Amorita,OK,73719,36.9412,-98.2458,83,Barrister's clerk,1958-07-28,a96708070d01973f9fea3f660921edd2,1388251269,37.830357,-97.822721,0,12,1,17,66,105.55611714062637
355678,2020-11-06 00:10:36,4467456915153312231,fraud_Bernhard Inc,gas_transport,62.79,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,1966-09-16,a5daf04b39501a0db2eee859e7504005,1383696636,27.189966,-81.864075,0,11,5,0,58,110.34556568403549
40879,2020-07-05 17:22:12,3529597930342630,"fraud_Watsica, Haag and Considine",shopping_pos,1.8,Melissa,Rodriguez,F,81708 Christopher Plaza,Jordanville,NY,13361,42.8948,-74.8209,824,Travel agency manager,1985-09-01,9de38a40283d5487ab088f8ab2517e63,1373044932,43.791529,-75.025497,0,7,7,17,39,100.99781756989834
496864,2020-12-19 05:58:09,374238209524200,fraud_Boyer PLC,shopping_net,1.41,Daniel,Martinez,M,8510 Acevedo Burgs,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,1942-04-03,05fe6e1864644dd0c90757b2706cd1b6,1387432689,45.480136,-121.598356,0,12,6,5,82,85.46275624007515
398937,2020-11-24 15:48:08,4708992452821239,fraud_Fahey Inc,kids_pets,13.14,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,b33e51db7aa176ecc0c9061441182b85,1385308088,36.462472,-90.878124,0,11,2,15,86,82.56493387750008
452181,2020-12-08 17:42:17,36581538659449,fraud_McDermott-Rice,misc_pos,2.66,Brandon,Bridges,M,957 Miller Falls,Apison,TN,37302,35.0149,-85.0164,3730,Occupational therapist,1991-01-28,f72807a7833856e87613eb9c7ced16e1,1386524537,34.393404,-85.913489,0,12,2,17,33,107.27562718159403
554883,2020-12-31 19:07:37,503848303379,fraud_Abbott-Rogahn,entertainment,11.83,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,9caf2c0a6d1385164a73a5ee5c1deb49,1388516857,26.460232,-83.062399,0,12,4,19,48,97.08275595611167
428485,2020-12-03 23:07:59,630424987505,fraud_Rau-Grant,kids_pets,201.34,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,9962669cfe1f074fbdbb2ed8a82683a2,1386112079,38.195164,-79.07359100000001,0,12,4,23,43,112.4418840231445
305838,2020-10-14 19:38:00,30197398657930,fraud_White and Sons,home,33.74,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,44f60ea03a36b31b8a23f4b0a7631b71,1381779480,36.665072,-78.364667,0,10,3,19,37,66.37374156194937
362570,2020-11-09 04:14:28,180036456789979,fraud_Kutch LLC,gas_transport,50.41,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,c7ea39b3265ab9092c98d91531e3cbf1,1383970468,42.719654,-90.351433,0,11,1,4,50,62.749432352467316
495549,2020-12-18 20:56:40,180047222886866,"fraud_Nienow, Ankunding and Collier",misc_pos,1.64,Christine,Shaffer,F,14017 Thomas Plaza,Loami,IL,62661,39.6704,-89.8588,1213,English as a foreign language teacher,1991-04-22,c6b283567d1e03d232443923c9fef3bf,1387400200,38.89159,-89.041253,0,12,5,20,33,111.58719495784858
667,2020-06-21 15:59:52,2720433095629877,fraud_Denesik and Sons,shopping_pos,4.11,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,a203615838660ec120ab66324f43a3fc,1371830392,43.622253,-70.095343,0,6,7,15,27,49.47272063185804
177988,2020-08-23 03:11:47,30371006069917,fraud_Koepp-Parker,grocery_pos,131.3,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",1961-01-31,99d057f67442d39577e96d57ed0e6521,1377227507,37.611241,-89.159885,0,8,7,3,63,58.73107953488894
453564,2020-12-08 22:07:51,6538441737335434,fraud_Auer-Mosciski,grocery_pos,36.96,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,59d904f6fb518963407d2ee50340fed8,1386540471,41.540453,-79.658305,0,12,2,22,27,46.50269125175421
507672,2020-12-21 11:38:11,30235268718158,"fraud_Rowe, Batz and Goodwin",grocery_pos,31.67,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,1977-08-16,3f11fda6d89041c2869154c3c48a7861,1387625891,41.29558,-72.934234,0,12,1,11,47,72.48931550881592
428824,2020-12-04 01:29:22,377113842678100,fraud_Cummings LLC,gas_transport,78.27,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,c735c389fae579aff82c0357e2220aa6,1386120562,40.389892,-74.731712,0,12,5,1,59,120.3543537136748
229445,2020-09-11 20:06:37,4560004149983868183,fraud_Larson-Moen,entertainment,154.78,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,79bdb9124143ebd66ff60177546c09ef,1378929997,39.713709,-103.939752,0,9,5,20,32,110.51766753734957
53079,2020-07-09 15:07:24,38588538868506,"fraud_Brown, Homenick and Lesch",health_fitness,88.0,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990-11-23,1433b2b424ab730b806da6ce616a5271,1373382444,31.020214000000003,-103.617445,0,7,4,15,34,99.71098897131213
264863,2020-09-27 12:36:20,6595970453799027,"fraud_Kilback, Nitzsche and Leffler",travel,2.2,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,3bf1dee361214f44535f3ea9efeb34fc,1380285380,40.847265,-73.691008,0,9,7,12,55,70.60458794140824
177981,2020-08-23 03:07:48,4935858973307492,"fraud_Christiansen, Goyette and Schamberger",gas_transport,70.03,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.17399999999999,1841,Film/video editor,1975-06-01,ab0db3c9729824bd2bddb38103b65aa0,1377227268,31.878583000000003,-83.174542,0,8,7,3,49,103.15442906452267
474525,2020-12-14 05:10:33,30092964733035,fraud_Towne LLC,misc_pos,8.03,Jessica,Terry,F,6412 Elizabeth Gardens Suite 633,Maysville,KY,41056,38.6207,-83.8067,14228,Advertising account executive,1971-03-26,09ece28c1e7591a76fe449a9e8358c95,1386997833,39.608784,-84.100955,0,12,1,5,53,112.607956214765
14024,2020-06-26 01:20:03,180011453250192,fraud_Stamm-Rodriguez,misc_pos,35.44,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,87d41d14766aa90c9f87962bd3271080,1372209603,40.351011,-91.934761,0,6,5,1,31,124.89797701630904
396318,2020-11-23 18:36:53,30290551782700,fraud_Botsford PLC,home,33.26,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,ed8d2c487f71ef86b80989e3374264fc,1385231813,35.882431,-86.909637,0,11,1,18,63,131.21604167423502
342086,2020-10-31 06:39:06,213113028819344,"fraud_Osinski, Ledner and Leuschke",grocery_pos,67.95,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,1959-09-27,c9f57b71df0c951a414418149c417cff,1383201546,44.046469,-75.33522099999999,0,10,6,6,65,85.53680645416073
143957,2020-08-10 15:51:38,342360239917375,fraud_Rau-Grant,kids_pets,22.14,Gabriella,Jordan,F,1299 Joshua Plains,Howes Cave,NY,12092,42.7045,-74.3648,1304,Jewellery designer,1970-06-09,4314572644af29e09227816dbe776e24,1376149898,42.694452000000005,-73.616559,0,8,1,15,54,61.318758656731056
461506,2020-12-11 07:08:04,6011381817520024,"fraud_Swift, Bradtke and Marquardt",grocery_net,40.34,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973-07-13,e4bb2d58c3e3efa81b471bfbdb9f97ce,1386745684,41.291575,-105.021728,0,12,5,7,51,79.11611422166415
302905,2020-10-13 12:54:48,3577794103155425,fraud_Kuhn LLC,shopping_pos,1.19,Mary,Humphrey,F,9853 Flynn Hollow Apt. 602,Reynolds,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1994-11-12,7eb176714f388899d31cd0e86d6f9705,1381668888,48.056031,-98.055381,0,10,2,12,30,74.25268896248323
446303,2020-12-07 18:49:28,4681601008538160,"fraud_Bahringer, Bergnaum and Quitzon",home,115.11,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,2c58d9c600d8d6afe923c42b91926c9f,1386442168,39.177791,-80.841443,0,12,1,18,47,82.37593283133774
208895,2020-09-02 08:07:14,4428780983793657331,fraud_Kutch and Sons,grocery_pos,67.82,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,cb9ecb7194601369bc497537522361cc,1378109234,43.549237,-88.49047900000001,0,9,3,8,79,64.93342321732175
359184,2020-11-07 21:41:56,4173950183554608,fraud_Goldner-Lemke,entertainment,2.89,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,f2c11506aee15fbbd3cd35dda586a48d,1383860516,40.85232,-74.57444,0,11,6,21,46,76.4854182860654
54159,2020-07-10 01:06:45,6011492816282597,fraud_Padberg-Welch,grocery_pos,34.53,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986-06-11,e8aba50f193f2b82496546e908f0f3e4,1373418405,33.478008,-91.854864,0,7,5,1,38,84.13374267746545
218598,2020-09-07 03:25:55,4220345354880,fraud_Bernhard Inc,gas_transport,41.23,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,1960-01-20,e5bcf1da87d23a855dd046162ec783ce,1378524355,43.314072,-82.337199,0,9,1,3,64,94.43455333223596
344237,2020-11-01 08:10:29,4025612008285111,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,69.12,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,367b1cd23e4872099471d6811642a97d,1383293429,41.51721,-79.557446,0,11,7,8,75,48.38740850229104
266441,2020-09-27 23:52:21,3518669219150142,fraud_Schmitt Ltd,misc_net,1.55,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,53eec027a0f5ed21a2dd27af8b50c964,1380325941,40.14249,-84.251363,0,9,7,23,28,108.46248746541802
131187,2020-08-05 22:13:19,6011693194885790,fraud_Hills-Witting,shopping_net,37.92,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,b6a17ab8a6f3eb320683e112d08514cd,1375740799,46.181006,-92.880054,0,8,3,22,29,63.65201938569865
234809,2020-09-14 02:29:47,345389171551808,fraud_Trantow PLC,grocery_net,38.49,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,1984-05-19,3c78c14a4c48ec5196b9e59b12b15bbb,1379125787,33.120847,-89.51943299999999,0,9,1,2,40,90.01994139032705
187436,2020-08-25 17:09:56,4727244663135968,fraud_Morissette-Schaefer,personal_care,4.12,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,53f770910407ff738481270c00f7ccfb,1377450596,31.193042,-87.740657,0,8,2,17,95,36.60656202363153
334141,2020-10-27 06:03:47,4457732997086323466,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,85.98,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987-05-19,7e02efe2e1fce514a1a121110ebbded3,1382853827,38.141565,-119.815732,0,10,2,6,37,86.35922339791222
206595,2020-09-01 14:06:24,3513618443244549,fraud_Little Ltd,kids_pets,28.25,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,e6b83f473122d4e5dfcd6ec5c3891fee,1378044384,43.807441,-98.706248,0,9,2,14,69,67.4361239053371
81185,2020-07-19 19:24:12,180048185037117,fraud_Rau-Robel,kids_pets,11.24,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,9e713e702b7faaef8d51e73ead955682,1374261852,39.678702,-75.374237,0,7,7,19,50,132.26330872633116
503147,2020-12-20 16:23:02,3514865930894695,fraud_Abbott-Steuber,personal_care,67.35,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,b7775f459bce18f0573866296b814cad,1387556582,33.102104,-106.142475,0,12,7,16,57,35.19633463017154
480345,2020-12-15 02:37:59,3586008444788268,"fraud_Turner, Ruecker and Parisian",misc_pos,34.82,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,794ce2ec3c349aa6d043b07572caf265,1387075079,47.854878,-122.938803,0,12,2,2,40,80.22860352801813
507487,2020-12-21 10:41:43,6011999606625827,fraud_Sporer Inc,gas_transport,57.75,Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640,40.9918,-73.98,4664,"Radiographer, diagnostic",1965-06-30,406b73da6f5ac9dd7411eed4b3ebf31d,1387622503,40.021981,-74.636093,0,12,1,10,59,121.20222369680624
23134,2020-06-29 07:44:06,38530489946071,"fraud_Stehr, Jewess and Schimmel",misc_net,203.16,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,c34d9a105d802f333e2683aeb1390875,1372491846,34.543276,-82.626064,0,6,1,7,35,74.05055793344968
377894,2020-11-15 21:39:46,4570636521433188,fraud_Torphy-Goyette,shopping_pos,2.43,Christine,Leblanc,F,5097 Jodi Vista Suite 811,Deltona,FL,32725,28.8989,-81.2473,88735,Commercial horticulturist,1988-04-09,f0213534e048ec93fbd38a44e7b469e2,1384551586,29.00526,-80.31624599999999,0,11,7,21,36,91.52478670078862
328644,2020-10-25 12:40:27,213126662687660,fraud_Torphy-Goyette,shopping_pos,3.33,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,9ddc2f932ce23b78104f3c5aba252336,1382704827,27.977584000000004,-99.553639,0,10,7,12,53,51.492726296014666
14321,2020-06-26 05:02:25,4727244663135968,"fraud_Heller, Gutmann and Zieme",grocery_pos,101.04,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,db64f71b24d758642508a2080d58ece7,1372222945,30.823148,-87.09549,0,6,5,5,95,64.14406455064984
481519,2020-12-15 08:38:23,5501083170975659,fraud_Roberts-Beahan,misc_pos,2.29,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,dfc65f728c7a11808e1b9f590e96e9ed,1387096703,40.768124,-81.931727,0,12,2,8,59,54.96487742976571
181152,2020-08-24 01:03:54,4169388510116,fraud_Kerluke PLC,misc_net,9.93,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,1962-09-27,83b1577b5f7b77cd0f5066b4083071e7,1377306234,43.044604,-77.225125,0,8,1,1,62,5.659511626798578
276087,2020-10-02 02:56:01,3568736585751727,"fraud_Casper, Hand and Zulauf",grocery_pos,111.91,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,e48b284498d769783cab495655cfdf38,1380682561,41.324079,-94.427554,0,10,5,2,50,95.41183106590184
215978,2020-09-06 04:21:19,376028110684021,fraud_McGlynn-Jaskolski,misc_pos,33.06,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,b5bdef2ada0f54e3b6c38317e3052044,1378441279,39.544848,-93.59594,0,9,7,4,50,36.298772843338895
392052,2020-11-22 08:05:39,6593250708747804,fraud_Boyer PLC,misc_pos,9.37,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.27600000000001,26551,Paramedic,1977-01-04,98cdfa51eb4897f8b99ffbfde44779b4,1385107539,27.706795,-80.912581,0,11,7,8,48,124.47083286576157
430087,2020-12-04 11:50:48,4220345354880,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,64.96,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,1960-01-20,a11bf1144649f4f00f9d472be11aca86,1386157848,42.764884,-83.77544499999999,0,12,5,11,64,40.79836934269542
506029,2020-12-21 03:31:24,4550599031376731,fraud_Hermann and Sons,shopping_pos,9.87,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,e82d9ffd36ca65478eb28dfe88471294,1387596684,39.966371,-82.142744,0,12,1,3,56,93.12070353757
33584,2020-07-02 20:18:53,4586810168620942,"fraud_Hills, Hegmann and Schaefer",health_fitness,31.94,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,85f22bab4f895f9db05e0b338837eaa0,1372796333,31.975277,-81.28707299999999,0,7,4,20,27,112.113949789468
277419,2020-10-02 20:12:08,3566094707272327,"fraud_Armstrong, Walter and Gottlieb",food_dining,10.64,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,c6fd458cb61973854c67177751210fe9,1380744728,33.597863000000004,-119.089059,0,10,5,20,53,101.25440172016688
28520,2020-06-30 16:08:18,3521417320836166,"fraud_Zemlak, Tillman and Cremin",personal_care,19.38,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,243a3229cd4f98b491363ebc46b34126,1372608498,40.208472,-86.685621,0,6,2,16,49,53.288093661441096
322206,2020-10-22 00:41:12,4467456915153312231,fraud_Kuphal-Toy,food_dining,114.51,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,1966-09-16,873a1ec849b8c24cbb8f5ccd2d9e2ea8,1382402472,28.482537,-82.723674,0,10,4,0,58,56.148546706743296
358379,2020-11-07 13:11:24,6011679934075347,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,115.03,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1974-04-16,66f592c20fc4a0a492b3306eeb339692,1383829884,40.69579,-105.958265,0,11,6,13,50,40.99439082851212
268901,2020-09-28 19:33:03,4279161831637,"fraud_Runte, Green and Emard",health_fitness,37.8,Lisa,Hendrix,F,35737 Kirby Fall Suite 409,Vanderbilt,PA,15486,40.0246,-79.6955,2303,Physiotherapist,1987-08-16,87f1d8ee519ef29493d2f5af2abd1169,1380396783,39.390593,-80.276072,0,9,1,19,37,86.22046034166105
373536,2020-11-13 22:18:29,2703186189652095,fraud_Erdman-Ebert,personal_care,6.12,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,7c42bdee8473cb8a4b203c4e6408fc9e,1384381109,35.395814,-81.037596,0,11,5,22,36,76.83861521475646
184854,2020-08-24 23:12:37,630471368021,fraud_Hamill-D'Amore,health_fitness,76.95,George,Floyd,M,22502 Baker Mount Suite 241,Hazel,KY,42049,36.5422,-88.3319,1480,"Designer, interior/spatial",1974-09-14,cabb501ad735396cb4016fe1e28daadd,1377385957,37.054979,-88.119039,0,8,1,23,50,59.99221208351319
